category,rating,label,text_,user_id,date,translated_text
Pet_Supplies_5,5.0,1,I purchased this package because the pads on the original filter is getting thinner and thinner. These pads are so much thicker and seems more durable. The four pads fit perfectly in my filter. I have not use the carbons as of today. I purchased them together because of the price and have these carbons as replacement in the future.,3177,2022-10-14,Bu paketi satın aldım çünkü orijinal filtredeki pedler daha ince ve inceliyor. Bu pedler çok daha kalın ve daha dayanıklı görünüyor. Dört ped filtreme mükemmel bir şekilde sığar. Bugün itibariyle karbonları kullanmıyorum. Onları fiyat yüzünden birlikte satın aldım ve bu karbonları gelecekte yerine koydum.
Movies_and_TV_5,1.0,1,"Okay, initially sent in a five-star rating, but this is why I hate to commit to a review early on; I've had this light installed for just a few months and it has failed.  Constant on/off of the light once is gets to dusk; had to shut it off altogether.  I wish I had looked at the negative reviews first because I wouldn't have bought this.  I'm not planning on getting any satisfaction from the company because apparently, they don't honor warranties, but I will try.  It's too bad; it seemed to be just what I wanted.",8365,2022-12-20,"Tamam, başlangıçta beş yıldızlı bir dereceye gönderildi, ama bu yüzden erken bir inceleme yapmaktan nefret ediyorum; Bu ışığı sadece birkaç aydır kurdum ve başarısız oldu.  Işığın sabitini/kapanışını alacakaranlık yapar; tamamen kapatmak zorunda kaldı.  Keşke önce negatif incelemelere bakmış olsaydım çünkü bunu satın almazdım.  Şirketten memnuniyet almayı planlamıyorum çünkü görünüşe göre garantileri onurlandırmıyorlar, ama deneyeceğim.  Çok kötü; Sadece istediğim gibi görünüyordu."
Home_and_Kitchen_5,5.0,1,this watch exceeded all expectations wife loved it hello kitty fans just buy it,12710,2022-12-11,Bu saat tüm beklentileri aştı karısı onu sevdi hello kitty hayranları sadece satın al
Electronics_5,5.0,1,"32 GB-  holds a LOT of pictures and movies! Took this to England with me for an 8-day trip, took more than 700 photos and quite a few videos, and still have room for more. This is definitely the way to go! But don't forget to back up your files after you download the photos.",5614,2022-06-10,"32 GB- Birçok resim ve film tutar! 8 günlük bir gezi için bunu benimle İngiltere'ye götürdü, 700'den fazla fotoğraf ve birkaç video çekti ve hala daha fazlası için yer var. Bu kesinlikle gitmenin yolu! Ancak fotoğrafları indirdikten sonra dosyalarınızı yedeklemeyi unutmayın."
Tools_and_Home_Improvement_5,4.0,1,"It was hard to tell from the picture or the description whether the bowls were plastic or metal, and I unfortunately assumed the latter, but was wrong.  Plastic bowls are not great for most breeds of dogs, as they harbor bacteria, and obviously can be chewed, which can cause irritation and/or cuts and scrapes to the dogs face and mouth.  Also, to keep my dogs from stealing each others' food, I feed them in their crates.  From the dimensions I also assumed (I'll learn to stop assuming) that this feeder would fit comfortably in a large crate with plenty of room for my dog to eat.  Because the design of this feeder is so round and wide, the ""legs"" are just slightly too wide for the tray in the bottom of the crate.  This would probably be a decent feeder for someone who doesn't mind lots of plastic or that have a larger area for the feeder.  It's definitely not compact or discreet, though it does seem to be sturdy for an all plastic product.",10082,2022-03-19,"Resimden veya açıklamadan kaselerin plastik mi yoksa metal mi olduğunu söylemek zordu ve maalesef ikincisini varsaydım, ama yanlıştı.  Plastik kaseler, bakterileri barındırdıkları için çoğu köpek türü için harika değildir ve açıkçası çiğnenebilir, bu da köpeklerin yüz ve ağzına tahriş ve/veya kesiklere ve sıyrıklara neden olabilir.  Ayrıca, köpeklerimin birbirlerinin yiyeceklerini çalmasını önlemek için onları sandıklarında besliyorum.  Ayrıca, bu besleyicinin köpeğim yemesi için bol miktarda alan olan büyük bir sandıkta rahatça sığacağını varsaydım (varsaymayı bırakmayı öğreneceğim).  Bu besleyicinin tasarımı çok yuvarlak ve geniş olduğu için, ""bacaklar"" sandık altındaki tepsi için biraz çok geniş.  Bu muhtemelen çok fazla plastiğe aldırmayan veya besleyici için daha geniş bir alana sahip biri için iyi bir besleyici olacaktır.  Kesinlikle kompakt veya gizli değil, ancak tüm plastik bir ürün için sağlam görünüyor."
Clothing_Shoes_and_Jewelry_5,4.0,1,"INVENTING GEORGE WASHINGTON:  AMERICA'S FOUNDER IN MYTH AND MEMORY is an interesting look into some of the many stories we've all heard about George Washington.  Edward Lengel's primary focus in this book isn't so much the myths themselves, but their place in American lore and, more importantly, the reasons behind their origination.  While we all know the ""chopping down the cherry tree"" story is whole-cloth fiction, you'd be surprised at some of the real sources of George Washington quotes and lore that Lengel exposes.

While some were innocent enough embellishments upon actual events or wholly made-up fiction, the reasons behind others are far from innocent.  Whether used for the villification of Washington and the American Experiment OR to further the ends of the idea that America is a ""just cause,"" Lengel delves into the prevelance of the mythology in todays world.

Even after exhaustive publication of authenticated writings directly from the hand of George Washington, many of the myths retain their seeming veracity.  Whether taken from forged writings of George Washington or from the imagination of biographers, admirers or detractors, you'd be surprised by the quoatation of these stories in todays modern era--usually to serve modern political ends.

While Lengel seemed to make no conclusion as to what to do about this problem, it left this reader with one thought in mind:  Before you tell any story--good or bad--or attribute any quotation to George Washington, make sure YOU do your own research and verify its sourcing.  As to the legends?  Maybe they DO serve a purpose and DO have a place in American society. If not for some of them, it might be kind of hard to inspire the American people and keep ol' G.W. ""..first in the hearts of his countrymen.""

I give this book FOUR STARS.  Well worth the read if you have even a passing interest in discovering the REAL George Washington.  Although, that will require additional careful research on your part, you'll at least have a new found suspicion for stories and qoutes being bandied about today!",1439,2022-08-15,"George Washington'u icat etmek: Amerika'nın mit ve hafızasında kurucusu hepimizin George Washington hakkında duyduğumuz birçok hikayeye ilginç bir bakış.  Edward Lengel'in bu kitaptaki birincil odak noktası mitlerin kendileri değil, Amerikan irfanındaki yerleri ve daha da önemlisi, kökenlerinin arkasındaki nedenler.  Hepimiz ""kiraz ağacını kesme"" hikayesinin tüm kloth'luk kurgu olduğunu bilsek de, George Washington'un Lengel'in ortaya koyduğu gerçek kaynaklardan bazılarına şaşıracaksınız.

Bazıları gerçek olaylar veya tamamen uydurulmuş kurgu üzerinde yeterince masum süslemeler olsa da, diğerlerinin arkasındaki nedenler masum olmaktan uzaktır.  Washington ve Amerikan deneyinin kötüleşmesi için veya Amerika'nın ""adil bir neden"" olduğu fikrinin amaçlarını ilerletmek için kullanılırsa, Lengel günümüz dünyasında mitolojinin prevelansına girer.

Doğrulanmış yazıların doğrudan George Washington'un elinden kapsamlı bir şekilde yayınlanmasından sonra bile, efsanelerin çoğu görünen doğruluğunu koruyor.  George Washington'un sahte yazılarından veya biyografilerin, hayranların veya dedektörlerin hayal gücünden alınmış olsun, bu hikayelerin günümüzün modern çağında-genellikle modern siyasi amaçlara hizmet etmek için şaşırırsınız.

Lengel, bu sorunla ilgili ne yapacağınız konusunda hiçbir sonuç vermese de, bu okuyucuyu bir düşünce düşünerek bıraktı: Herhangi bir hikayeyi-iyi ya da kötü-anlatmadan veya George Washington'a herhangi bir alıntı atfetmeden önce, kendi araştırmanızı yaptığınızdan ve kaynak kullanımını doğruladığınızdan emin olun.  Efsanelere gelince?  Belki bir amaca hizmet ederler ve Amerikan toplumunda bir yeri vardır. Bazıları için değilse, Amerikan halkına ilham vermek ve Ol 'G.W. "".. ilk olarak vatandaşlarının kalbinde.""

Bu kitabı dört yıldız veriyorum.  Gerçek George Washington'u keşfetmeye bile ilginiz varsa okumaya değer.  Her ne kadar bu sizin açınızdan ek dikkatli bir araştırma gerektirse de, en azından bugün hakkında bantlanmış olan hikayeler ve qutes için yeni bir şüphe duyacaksınız!"
Electronics_5,4.0,1,"My daughter seems to not get the hang of it.  She almost looks too big for it (she's 2) or the product seems to not inflate all the way (but we've inflated it to the max, where it seems like it's about to burst).  She falls off easily and doesn't bounce well on it.  I thought it would be like the videos but instead of bouncing up and down my daughter seems to lose her balance on it quickly.  Maybe it's just because when I first gave this to my daughter she was still trying to balance out having a large head (don't toddlers look like cute bobble heads, lol) but her balancing skills are much better now.  I'll try to give it to her again and see if she can play with it more now.  Before she would bounce and go flying off the thing but I think she's gotten more skills at balancing the past 4 months and will be able to use this more in the spring.  I like it because it's adorable and seems like it will be a ton of fun once she gets used to the concept.  She really does have fun on it the times I let her play but I always have to put pillows around her and be on alert in case she falls.  As she gets older though she'll have a blast.",2483,2022-11-24,"Kızım onu ​​asamıyor gibi görünüyor.  Neredeyse çok büyük görünüyor (2 yaşında) ya da ürün tamamen şişmüyor gibi görünüyor (ama patlamak üzere gibi görünen maksimuma şişirdik).  Kolayca düşüyor ve üzerinde iyi zıplamıyor.  Bunun videolar gibi olacağını düşündüm ama kızım yukarı ve aşağı zıplamak yerine hızlı bir şekilde dengesini kaybediyor gibi görünüyor.  Belki de bunu kızıma ilk verdiğimde hala büyük bir kafaya sahip olmaya çalıştığı (küçük çocuklar sevimli bobble kafaları gibi görünme, lol) ama dengeleme becerileri şimdi çok daha iyi.  Ona tekrar vermeye çalışacağım ve şimdi onunla daha fazla oynayabileceğini göreceğim.  O zıplamadan ve bir şeyden uçmadan önce ama bence son 4 ayda dengeleme konusunda daha fazla beceri kazandı ve bunu ilkbaharda daha fazla kullanabilecek.  Bunu seviyorum çünkü çok sevimli ve konsepte alıştıktan sonra bir ton eğlenceli olacak gibi görünüyor.  Oynamaya izin verdiğim zamanlarda gerçekten eğleniyor ama her zaman onun etrafına yastık koymam ve düşmesi durumunda uyanık olmalıyım.  Yaşlandıkça bir patlama olacak."
Tools_and_Home_Improvement_5,1.0,1,The glue on the back of these things is crap. They don't stick to the wall... At least not for longer than a few hours.,10789,2022-01-12,Bu şeylerin arkasındaki tutkal bok. Duvara yapışmıyorlar ... en azından birkaç saatten daha uzun süre değil.
Electronics_5,5.0,1,Love it! Perfect size and minimizes with no wire! I've never had success with that. I will be buying more soon!!!,7484,2022-11-27,Onu seviyorum! Mükemmel boyutta ve tel olmadan en aza indirir! Bununla hiç başarılı olamadım. Yakında daha fazla satın alacağım !!!
Home_and_Kitchen_5,5.0,1,"Funny Movie, My daughter and I both enjoyed it.  Waiting for part II to come in.",450,2022-04-05,"Komik film, kızım ve ben de bundan zevk aldık.  Bölüm II'nin gelmesini bekliyorum."
Electronics_5,5.0,1,"This fleece doesn't have that ugly bally look that most fleeces have. It's smooth and the ""fur"" on the inside is a little long but smooth and cute. I ordered the size I wear in all my tops and it for perfectly whether I had on just a t-shirt or layered sweaters under it. I love that it zips up high on the neck. I bought it for a ski trip and with it under my coat I was very warm and comfortable even after falling in the snow (multiple times lol). This fleece is perfect",9790,2022-10-17,"Bu polar, çoğunun sahip olduğu çirkin balyalı görünmez. Pürüzsüz ve içerideki ""kürk"" biraz uzun ama pürüzsüz ve sevimli. Tüm üstlerimde giydiğim boyutu sipariş ettim ve sadece bir tişört veya katmanlı kazaklarda olup olmadığımı mükemmel bir şekilde sipariş ettim. Boynunda yükselmesini seviyorum. Ben bir kayak gezisi için aldım ve benim ceket altında karda düştükten sonra bile çok sıcak ve rahat (birden fazla lol). Bu poleece mükemmel"
Books_5,5.0,1,Very happy with the quality of the merchandise and the speedy delivery.,9751,2022-10-28,Malın kalitesi ve hızlı teslimattan çok memnun.
Home_and_Kitchen_5,5.0,1,It can be risky ordering a movie from Amazon sometimes and this seller gave great quality and shipped it fast! Very satisfied!,8204,2022-09-15,Bazen Amazon'dan bir film sipariş etmek riskli olabilir ve bu satıcı mükemmel kalite verdi ve hızlı bir şekilde gönderildi! Çok memnun!
Home_and_Kitchen_5,4.0,1,"Season five was good. we find out how the replicators originated and as always there is a new threat that the team has to contend with. the sadest momemt was in the 2nd to last episode where one of the team members dies. Peter Wingfield (highlander) returns in ""Between two Fires"" briefly as he helps wipe out the Tolans for not successfully exterminating the people of earth. Christina Cox (FX: the series) returns in ""the sentinel"" to repair a machine that helped protect an alien world from outside threats. a revelation occurs at the end of the episode. she is lifted out of prison to help SG1 and given life in prison instead of being in death row. Corin Nemec (Parker Louis Can't Lose) plays an alien who knows the real truth of the sacrifice that one of the team members made and only tells his people at the very end. after that he steals some very important minerals from them and gives it to stargate command.",4236,2022-12-23,"Beşinci sezon iyiydi. Çoğaltıcıların nasıl ortaya çıktığını öğreniyoruz ve her zaman olduğu gibi ekibin uğraşması gereken yeni bir tehdit var. En üzücü Momemt, takım üyelerinden birinin öldüğü 2. bölümden oluşuyordu. Peter Wingfield (Highlander), Tolans'ın Dünya halkını başarılı bir şekilde yok etmediği için yok etmesine yardımcı olduğu için ""İki Yangın Arasında"" geri döner. Christina Cox (FX: Seri), yabancı bir dünyayı dış tehditlerden korumaya yardımcı olan bir makineyi onarmak için ""Sentinel"" e geri döner. Bölümün sonunda bir vahiy meydana gelir. SG1'e yardım etmek için hapisten kaldırıldı ve ölüm sırasında olmak yerine hapishanede hayat verdi. Corin Nemec (Parker Louis kaybedemez), ekip üyelerinden birinin yaptığı fedakarlığın gerçek gerçeğini bilen ve sadece en sonunda halkına anlatan bir uzaylı oynar. Bundan sonra onlardan çok önemli mineraller çalıyor ve Stargate komutuna veriyor."
Books_5,4.0,1,Exactly what I needed to complete the new audio head installation on my wife's 2011 Subaru Outback.,9771,2022-10-09,Karımın 2011 Subaru Outback'inde yeni ses kafası kurulumunu tamamlamak için tam olarak ihtiyacım olan şey.
Electronics_5,5.0,1,"Great leash, the length is great, and it has a firm hold with my dog. Just be cautious, they don't recommend using retractable leashes with choke chains and harness to stop dogs from pulling as there is constant tension on the leash.",4437,2022-03-15,"Büyük tasma, uzunluk harika ve köpeğimle sağlam bir tutuş var. Sadece temkinli olun, tasma üzerinde sürekli gerilim olduğu için köpeklerin çekilmesini durdurmak için boğulma zincirleri ve koşum takımı ile geri çekilebilir tasmalar kullanmanızı önermezler."
Home_and_Kitchen_5,5.0,1,This book I re read every year. It's a classic and no one has come close to doing as well.,11489,2022-12-26,Bu kitap her yıl okudum. Bu bir klasik ve kimse de yapmaya yaklaşmadı.
Books_5,5.0,1,"I bought two of the Sugar Puppy Surprises, one for my 2 1/2 year old daughter and one for my 6 year old niece, for Christmas and they love them and haven't put them down! I had one as a kid and was thrilled when I saw they were remaking these and kept the look of the ones from 20 years ago instead of revamping the look like they do with all the remake toys. Sugar has very soft fur and I love the sparkly strands throughout her purple hair. The stitching on the dog is very well done and it seems durable.

Both of mine had 5 puppies so we were excited about that. Each puppy has a hard vinyl head with a soft body and a pink or blue bow around it's neck to determine if its a girl or boy. The puppies are about 4"" long and Sugar is about 15"" long. My niece's actually had a preemie puppy which was really cool! She was excited that there was a runt in the litter that was slightly smaller than the rest. I do wish the stomach hole in Sugar was a little deeper to accommodate all the puppies a little better but they do fit back in though it's a tight fit. They are very expensive on here and can be found cheaper at Target or Toys R Us. Simple but very fun toy and hands down their favorite gift this year!",11111,2022-05-06,"Biri 2 1/2 yaşındaki kızım için, diğeri 6 yaşındaki yeğenim için, Noel için iki şeker köpek yavrusu sürprizleri aldım ve onları seviyorlar ve onları bırakmadım! Çocukken bir tane vardı ve bunları yeniden yaptıklarını görünce heyecanlandım ve 20 yıl önce tüm remake oyuncaklarıyla yaptığı gibi görünüşü yenilemek yerine tuttum. Şeker çok yumuşak bir kürk var ve mor saçları boyunca ışıltılı telleri seviyorum. Köpek üzerindeki dikiş çok iyi yapılmış ve dayanıklı görünüyor.

Her ikisinin de 5 yavru vardı, bu yüzden bu konuda heyecanlandık. Her köpek yavrusu, bir kız veya erkek olup olmadığını belirlemek için yumuşak gövdeli sert bir vinil kafaya ve boynunun etrafında pembe veya mavi bir yay vardır. Yavrular yaklaşık 4 ""uzunluğunda ve şeker yaklaşık 15"" uzunluğundadır. Yeğenim aslında gerçekten harika bir preemie köpek yavrusu vardı! Çöpte diğerlerinden biraz daha küçük bir run olduğu için heyecanlıydı. Keşke şekerdeki mide deliği, tüm yavruları biraz daha iyi barındırmak için biraz daha derin olsaydı, ancak sıkı bir uyum olsa da geri oturuyorlar. Burada çok pahalılar ve Target veya Toys R US'da daha ucuz bulunabilirler. Basit ama çok eğlenceli oyuncak ve bu yıl en sevdikleri hediyeyi eller!"
Movies_and_TV_5,5.0,1,this is great  on my back  i put it on  wall  and  roll  it up and down  bending  my knees to small  for me  to lay on floor  to do  make sure before on wall  that it does not hurt your paint  on wall,5051,2022-11-03,"Bu benim sırtımda harika, duvara koydum ve daha önce duvarda duvara zarar vermediğinden emin olmak için dizlerimi küçük bir şekilde bükmem için dizlerimi küçük bir şekilde büktüm"
Movies_and_TV_5,5.0,1,"Embrace My Heart is the story of Qasim Wilder and Vectra Bauer who met through Vectra father whom Qasim had a business relationship with. Qasim and Vectra became friends but her last relationship ended, Qasim decided that he no longer wanted a friendship with her he wanted more. Although they are both dealing with issue from their past Qasim was determine to show Vectra the love they both desire. Qasim is very possessive when it comes to Vectra and he let it be known up front that she belongs to him and to keep your hands off of her. This is a very good book and I highly recommend it. I cant wait to read the sequel. Go out and get you copy, you will not be disappointed.",12733,2022-06-23,"Kucakla Kalbim, Qasim'in iş ilişkisi olan Vectra babasıyla tanışan Qasim Wilder ve Vectra Bauer'ın hikayesi. Qasim ve Vectra arkadaş oldular ama son ilişkisi sona erdi, Qasim artık onunla daha fazla istediği bir arkadaşlık istemediğine karar verdi. Her ikisi de geçmiş Qasim'lerinden sorunu ele alıyor olsa da, Vectra'ya istedikleri sevgiyi göstermeye kararlıydı. Qasim, Vectra söz konusu olduğunda çok iyeliktir ve ona ait olduğu ve ellerinizi ondan uzak tuttuğunun önünde bilinmesine izin verdi. Bu çok iyi bir kitap ve kesinlikle tavsiye ederim. Devam filmini okumak için sabırsızlanıyorum. Dışarı çık ve kopyalamanızı sağlayın, hayal kırıklığına uğramayacaksınız."
Sports_and_Outdoors_5,3.0,1,"This is an ok tool to have. When I first received it the safety pin on the handle spinner came off and got lost in the mail, I replaced the pin with a new one and made some adjustments to spinner to keep it in place, now it work ok.",11499,2022-12-15,"Bu sahip olmak için iyi bir araç. İlk aldığımda, tutamaçtaki güvenlik pimi çıktı ve postada kayboldu, pimi yeni bir tane ile değiştirdim ve spinner'a yerinde tutmak için bazı ayarlamalar yaptım, şimdi iyi çalışıyor."
Home_and_Kitchen_5,5.0,1,"Makes the best cup of coffee I ever had at home. You are brewing the grounds through ss mesh, not plastic!??

!??",6311,2022-01-04,"Evde sahip olduğum en iyi fincan kahveyi yapıyor. Plastik değil, ss ağından arındırıyorsun ??

!?"
Books_5,2.0,1,"Great revues but no one mentioned the fact that it does not come with any needed accessories!  No hose (which costs about $22 at local store) and nothing for it to hang from or connect it to the shower pipe (which costs about $11 at store).  What?!  So, this no frills shower head ends up costing over $60 (nearly $70) when all is said and done.  No thanks...sending it back.  I'll  go get an all in one Delta or whatever.",2594,2022-04-21,"Büyük revizyonlar ama hiç kimse gerekli aksesuarlarla gelmediğinden bahsetmedi!  Hiçbir hortum (ki yerel mağazada yaklaşık 22 $ maliyeti) ve asmak veya duş borusuna (mağazada yaklaşık 11 $ maliyeti) bağlamak için hiçbir şey.  Ne?!  Yani, bu fırfırlar duş başlığı, her şey söylendiğinde ve yapıldığında 60 doların üzerinde (yaklaşık 70 $) maliyeti.  Hayır teşekkürler ... geri gönderiyorum.  Gidip tek bir delta ya da her neyse alacağım."
Sports_and_Outdoors_5,4.0,1,"I love this serie !
It keeps going nicely and the plots are great !
A bit to longish time to time, but a really good read !",8062,2022-10-22,"Bu Seri'yi seviyorum!
Güzel devam ediyor ve araziler harika!
Biraz uzun zaman zaman, ama gerçekten iyi bir okuma!"
Electronics_5,5.0,1,I am. a Le Carrs fan. Great to see the return of old George.,4900,2022-11-29,Ben. Bir Le Carrs hayranı. Eski George'un dönüşünü görmek harika.
Electronics_5,5.0,1,I already had the movie and this allowed me to get the series.,6169,2022-03-21,Zaten filmim vardı ve bu diziyi almama izin verdi.
Sports_and_Outdoors_5,5.0,1,After stepping out Roman is saying what he thinks with his Alpha who is his cousin he is sentenced to death. After the pack Beta saves him he starts running and without knowing it he is running right for the arms of his Mate. William is mad about what has happened to Roman so far. He want to protect him and keep him from harms way. Will he succeed? Youll have to read to find out. I cant wait to continue reading the series!!,7434,2022-11-03,"Dışarı çıktıktan sonra Roman, kuzeni olan alfa ile ne düşündüğünü söylüyor. Paket beta onu kurtardıktan sonra koşmaya başlar ve bilmeden eşinin kolları için doğru koşar. William, Roma'ya şimdiye kadar olanlara kızıyor. Onu korumak ve zarardan uzak tutmak istiyor. Başarılı olacak mı? Öğrenmek için okumalısın. Diziyi okumaya devam etmek için sabırsızlanıyorum !!"
Electronics_5,5.0,1,If you need a 3way swivel then these are the ones. No tangles even in strong current. Can be used instead of tying a dropper loop.,6968,2022-09-15,"3 yollu bir dönmeye ihtiyacınız varsa, bunlar bunlar. Güçlü akımda bile karışıklık yok. Bir damlalık döngüsünü bağlamak yerine kullanılabilir."
Sports_and_Outdoors_5,3.0,1,It was a good read but not much different than the last few. I was hoping after the first couple chapters the main characters were going to finally create new chapters in their lives.,11085,2022-08-01,İyi bir okuma ama son birkaç kişiden çok farklı değildi. İlk çift bölümden sonra ana karakterlerin nihayet hayatlarında yeni bölümler yaratacağını umuyordum.
Tools_and_Home_Improvement_5,4.0,1,"Good read, good storyline, good book to make people think. The characters learn to grow and make you think. Worth the read.",11334,2022-03-18,"İyi okuma, iyi hikaye, insanları düşünmek için iyi kitap. Karakterler büyümeyi ve sizi düşündürmeyi öğrenir. Okumaya değer."
Clothing_Shoes_and_Jewelry_5,5.0,1,"I bought this hat to wear on a three-day stay at the Western Southern Tennis Tournament in Mason, Ohio.  It performed beautifully through sunny, rainy, and sometimes very windy weather.  Good thing for the chin strap because you would not want the hat to blow off while sitting up high in the stadium seats.  I noticed other tennis enthusiasts had similar OR hats, but I was very pleased with mine and glad I purchased it online.  And it's a good thing the hat can be put into a washing machine because it did get a little dirty after three days of wear.  The best feature of the hat is that the back extends down far enough to cover the neck and keep it from being burned by the sun.  The adjustable chin strap and the toggle at the back allow you to get a fit exactly to your head size that is comfortable and stylish at the same time.",2635,2022-06-12,"Bu şapkayı Mason, Ohio'daki Batı Güney Tenis Turnuvasında üç günlük bir konaklamada giymek için aldım.  Güneşli, yağmurlu ve bazen çok rüzgarlı havalarda güzel bir performans sergiledi.  Çene kayışı için iyi bir şey, çünkü stadyum koltuklarında yüksek otururken şapkanın patlamasını istemezsiniz.  Diğer tenis meraklılarının benzer veya şapkalara sahip olduğunu fark ettim, ama benimkinden çok memnun kaldım ve çevrimiçi satın aldığım için mutluyum.  Ve şapkanın bir çamaşır makinesine konabileceği iyi bir şey çünkü üç günlük aşınmadan sonra biraz kirlendi.  Şapkanın en iyi özelliği, arkanın boynu kaplayacak ve güneşin yakılmasını önleyecek kadar uzanmasıdır.  Ayarlanabilir çene kayışı ve arkadaki geçiş, aynı anda rahat ve şık olan kafa boyutunuza tam olarak uymanızı sağlar."
Electronics_5,5.0,1,"I loved the characters in this book.  Brandon fell in love with his best friend Faith.  Little did he know, that his mother planned this.  I love the way Francis Ray brings back characters for her previous books.  I can't wait until the next book.",1289,2022-05-07,"Bu kitaptaki karakterleri sevdim.  Brandon en iyi arkadaş inancına aşık oldu.  Çok az şey biliyordu, annesi bunu planladı.  Francis Ray'ın önceki kitapları için karakterleri geri getirme şeklini seviyorum.  Bir sonraki kitaba kadar bekleyemem."
Movies_and_TV_5,5.0,1,BEST LIGHTING OFT HIS TYPE EVER. VERY BRIGHT BUT EASILY ADJUSTED. GREAT MOVEMENT AND STABLE FOOTPRINT. HIGHLY RECOMMEND AND WOULD BUY AGAIN IF NEEDED. SUPER PRICE. Hope replacement parts are not outrageously expensive and readily available.,11913,2022-06-06,Şimdiye kadarki en iyi aydınlatma. Çok parlak ama kolayca ayarlanmış. Büyük hareket ve istikrarlı ayak izi. Kesinlikle tavsiye ve gerekirse tekrar satın alacağım. Süper fiyat. Umut yedek parçaları çok pahalı değildir ve kolayca mevcut değildir.
Movies_and_TV_5,5.0,1,No way you can beat the price of this and it works great once you season it!,12562,2022-05-06,Hiçbir şekilde bunun fiyatını yenebilir ve sezonluk bir kez harika çalışıyor!
Pet_Supplies_5,5.0,1,"I wish, as have others, that the price were lower, but after lots of looking, this is really the only unit that fits the bill.  It is robust, makes no noise during normal driving, is easily installed in my 1.25"" hitch, and is big enough for my dog to easily use to get into the rear compartment of my small SUV.  Would buy again and recommend to others.",3826,2022-09-14,"Keşke, diğerleri gibi, fiyat daha düşük, ama çok baktıktan sonra, bu gerçekten faturaya uyan tek birim.  Sağlam, normal sürüş sırasında gürültü yapmaz, 1.25 ""aksamama kolayca monte edilir ve köpeğimin küçük SUV'umun arka bölmesine girmesi için kolayca kullanması için yeterince büyüktür. Tekrar satın alıp başkalarına tavsiye eder."
Pet_Supplies_5,5.0,1,This is the second pair of these that I get. They are great and this new model is even better than the first. They have added spring hinges now!  Awesome set of polarized shades!,12960,2022-04-30,Bu aldığım ikinci çifti. Onlar harikalar ve bu yeni model birincisinden bile daha iyi. Şimdi bahar menteşeleri eklediler!  Müthiş polarize tonlar seti!
Books_5,1.0,1,Terrible. Halfway through the plot is still unclear. The whole thing just needs help.,11194,2022-06-05,Korkunç. Arsa'nın yarısında hala belirsiz. Her şeyin sadece yardıma ihtiyacı var.
Tools_and_Home_Improvement_5,5.0,1,"This works very well at grinding coffee grounds, and I would bet it would do just as well I grind and other things are listed in the instructions (peppercorns, seeds, and similar spices other than fresh herbs). It is very simple and straightforward to use. A few of the features that I especially appreciate our:

 - The fact that once you put in the settings (which are very simple), it automatically grinds for as long as needed and then automatically stops. The grinder I replaced did not do this, so it always left me wondering how long I should grind to make sure everything is round up while not grinding it to finally, and I often had to just open it up and put my finger around the grounds to check.

 - The locking mechanisms are very secure and I have confidence that it won't accidentally open, spilling the contents

 - That the part holding the blade and the coffee grounds is easily removable, Which will allow me to clean it easily with soap and water.

The only thing I've noticed that I wish was different was the cup number settings. The lowest setting is 4 cups, followed by 8, 10, 12. I wish there was a 6 cup setting, as I normally make 6 cups when I have company.

I saw a couple of comments about the cord and I have mixed feelings about it. On one hand, arranging for the cord to simply wrap around the outside of the bottom of the unit would be simpler  that's what my old one did. That you actually pull down on the bottom to reveal the cord storage was not intuitive  I need to read the directions  but now that I understand how to access it, it seems like a nice way to keep the look streamlined.

I can't imagine liking another blade grinder any better than this one, making the sub-$20 price a great value.",9766,2022-03-07,"Bu, kahve topraklarını öğütmede çok iyi çalışır ve bahse girerim, tıpkı öğütmem ve diğer şeyler talimatlarda (biber, tohum ve taze otlar dışındaki benzer baharatlar) listelenir. Kullanımı çok basit ve anlaşılır. Özellikle takdir ettiğim birkaç özellik:

 - Ayarlara (çok basit olan) koyduktan sonra, gerektiği kadar otomatik olarak öğütür ve sonra otomatik olarak durur. Değiştirdiğim öğütücü bunu yapmadı, bu yüzden her zaman nihayet öğütmediğinde her şeyin yuvarlandığından emin olmak için ne kadar süre öğütmem gerektiğini merak etti ve sık sık sadece onu açmak ve parmağımı kontrol etmek zorunda kaldım.

 - Kilitleme mekanizmaları çok güvenlidir ve yanlışlıkla açılmayacağına ve içerikleri dökmeye güveniyorum

 - Bıçağı ve kahve topraklarını tutan kısım kolayca çıkarılabilir, bu da sabun ve su ile kolayca temizlememe izin verecek.

İstediğim tek şey farklıdı, fincan sayı ayarlardı. En düşük ayar 4 bardak, ardından 8, 10, 12. Keşke 6 bardak ayar olsaydı, normalde şirketim olduğunda 6 bardak yaptığım için.

Kordon hakkında birkaç yorum gördüm ve bu konuda karışık duygularım var. Bir yandan, kordonun ünitenin altının dışına sarılmasını düzenlemek, eski olanın yaptığı şey daha basit olurdu. Kordon deposunun sezgisel olmadığını ortaya çıkarmak için aslında alttan aşağı çekmeniz, talimatları okumam gerekiyor ama şimdi nasıl erişeceğimi anlıyorum, görünümü akıcı tutmanın güzel bir yolu gibi görünüyor.

Başka bir bıçak değirmeni sevmeyi hayal edemiyorum, 20 $ 'ın fiyatını büyük bir değer haline getiriyor."
